pvalue,0.6224746
parameter_name,Total T cells - % of CD45+
gene_symbol,Zmynd19
gene_accession_id,MGI:1914437
analysis_id,kr7jll8r59ldy76
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_id,MGP_IMM_001_001
