mouse_life_stage,E12.5
parameter_name,Alanine aminotransferase
mouse_strain,C57BL
gene_symbol,Dmap1
parameter_id,IMPC_CBC_013_001
pvalue,0.08955919
gene_accession_id,MGI:1913483
analysis_id,t705p7r3n2lo09e
