mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1336200
analysis_id,2il10b9010rp387
parameter_id,IMPC_IMM_052_001
mouse_strain,C57BL
pvalue,0.9223857
parameter_name,Eosinophils
gene_symbol,Hpca
