parameter_id,IMPC_DXA_009_001
parameter_name,Fat/Body weight
gene_accession_id,MGI:2653612
analysis_id,412ld8lwz895ts5
mouse_strain,C57BL
pvalue,1.289443
gene_symbol,Amigo1
mouse_life_stage,Early adult
