parameter_id,IMPC_CBC_004_001
mouse_life_stage,Early adult
parameter_name,Urea (Blood Urea Nitrogen - BUN)
gene_accession_id,MGI:88174
gene_symbol,Bmi1
pvalue,0.922808
mouse_strain,C57BL
analysis_id,12yq4b904835z4c
