parameter_id,MGP_MLN_071_001
pvalue,0.2165406
analysis_id,amz4k47vt90h8yu
parameter_name,Resting Treg cells - % of CD45+
mouse_strain,C57BL
gene_accession_id,MGI:1914561
gene_symbol,Nanp
mouse_life_stage,E18.5
