mouse_life_stage,E15.5
mouse_strain,C57BL
parameter_id,MGP_IMM_001_001
pvalue,0.6687599
analysis_id,fx23hwi4e1n2thf
parameter_name,Total T cells - % of CD45+
gene_accession_id,MGI:2444554
gene_symbol,Mapkap1
