mouse_life_stage,Middle aged adult
parameter_id,MGP_IMM_036_001
parameter_name,KLRG1+ NK cells - % of NK cells
mouse_strain,C57BL
gene_accession_id,MGI:2446274
gene_symbol,Frmpd1
pvalue,0.8853934
analysis_id,a3vkpsis3nx024w
