parameter_id,MGP_IMM_125_001
mouse_life_stage,E12.5
gene_symbol,Hspa5
gene_accession_id,MGI:95835
analysis_id,76q6y02yyy157ho
pvalue,0.313016
parameter_name,Eosinophils - % of CD45+
mouse_strain,C57BL
