gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
mouse_strain,C57BL
mouse_life_stage,Late adult
parameter_id,IMPC_DXA_003_001
pvalue,0.8694918
parameter_name,Lean mass
analysis_id,54h2k89491n3235
