mouse_life_stage,Middle aged adult
mouse_strain,C57BL
gene_symbol,Secisbp2l
analysis_id,tpqa2bed007x6ta
parameter_id,IMPC_IMM_034_001
gene_accession_id,MGI:1917604
pvalue,0.9498494
parameter_name,CD8 CD44-CD62L+ T cells
