parameter_id,IMPC_CSD_078_001
analysis_id,06v68ev996up8nz
gene_symbol,Fgb
gene_accession_id,MGI:99501
mouse_strain,C57BL
parameter_name,Vocalization
mouse_life_stage,Early adult
pvalue,0.9438223
