pvalue,0.8882709
analysis_id,76d92e6m51b13oq
gene_symbol,Dnajc6
gene_accession_id,MGI:1919935
mouse_life_stage,Early adult
parameter_name,Coat - color - abdomen
mouse_strain,C57BL
parameter_id,JAXLA_CSD_007_001
