parameter_id,JAX_OFD_013_001
mouse_life_stage,Late adult
analysis_id,h431jm8ah6v2ql8
pvalue,0.4864728
gene_symbol,Frmpd1
gene_accession_id,MGI:2446274
parameter_name,Periphery average speed
mouse_strain,C57BL
