mouse_life_stage,E18.5
parameter_id,M-G-P_016_001_001
mouse_strain,C57BL
gene_accession_id,MGI:1914309
pvalue,0.4609094
parameter_name,White blood cell-count
gene_symbol,Ola1
analysis_id,258555nd1z8enm6
