mouse_life_stage,Late adult
analysis_id,k38e6w33tr96ajx
gene_symbol,Hnf4a
gene_accession_id,MGI:109128
parameter_id,HRWLLA_CSD_008_001
parameter_name,Coat - color pattern - back
mouse_strain,C57BL
pvalue,0.7265932
