parameter_id,IMPC_EYE_062_001
parameter_name,Right total retinal thickness
mouse_strain,C57BL
gene_accession_id,MGI:1916363
pvalue,0.2641357
analysis_id,fagpc858ag0b2v7
gene_symbol,Alkbh3
mouse_life_stage,Early adult
