parameter_id,JAX_OFD_012_001
mouse_life_stage,Early adult
gene_accession_id,MGI:97838
pvalue,0.6548407
mouse_strain,C57BL
gene_symbol,Eprs1
analysis_id,e1201j781k69k38
parameter_name,Periphery permanence time
