pvalue,0.2190267
gene_symbol,Lurap1
parameter_name,Total T cells - % of CD45+
parameter_id,MGP_IMM_001_001
analysis_id,045m143yuw4hgjv
gene_accession_id,MGI:1915325
mouse_life_stage,Early adult
mouse_strain,C57BL
