parameter_id,ESLIM_007_001_012
mouse_life_stage,E9.5
pvalue,0.4151858
gene_symbol,Wars2
mouse_strain,C57BL
analysis_id,2ijn58qy6d1so74
parameter_name,Centre permanence time
gene_accession_id,MGI:1917810
