gene_accession_id,MGI:1918345
gene_symbol,Kif24
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,IMPC_CSD_007_001
pvalue,0.2642539
parameter_name,Coat - color - abdomen
analysis_id,d3wrf1il7v869xw
