parameter_id,IMPC_CBC_024_001
gene_symbol,Usp37
gene_accession_id,MGI:2442483
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,UIBC (unsaturated iron binding capacity)
pvalue,0.1750461
analysis_id,051d37s73c52t4w
