gene_symbol,Slc30a4
pvalue,0.486244
analysis_id,5647u0o774931ss
parameter_name,CD8+ alpha beta T cell percentage
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_id,MGP_PBI_004_001
gene_accession_id,MGI:1345282
