gene_symbol,Slc30a4
parameter_id,IMPC_GEO_048_002
mouse_life_stage,Early adult
gene_accession_id,MGI:1345282
pvalue,0.5297214
parameter_name,Anophthalmia
analysis_id,5o465l2a2xxh980
mouse_strain,C57BL
