parameter_id,IMPC_GEL_063_001
gene_accession_id,MGI:2444777
gene_symbol,Ncaph
analysis_id,95170h113392gk7
parameter_name,Delayed embryonic development
mouse_life_stage,Early adult
pvalue,0.9994702
mouse_strain,C57BL
