gene_symbol,Mecom
pvalue,0.8416647
parameter_id,MGP_PBI_001_001
mouse_strain,C57BL
gene_accession_id,MGI:95457
analysis_id,z8i49x53y0r6mja
mouse_life_stage,E15.5
parameter_name,Total T cell percentage
