parameter_id,MGP_PBI_004_001
mouse_strain,C57BL
analysis_id,10jvx3dl396yxzp
gene_symbol,Sprr1b
mouse_life_stage,Early adult
pvalue,0.7795802
gene_accession_id,MGI:106659
parameter_name,CD8+ alpha beta T cell percentage
