parameter_id,IMPC_IMM_006_001
mouse_strain,C57BL
gene_accession_id,MGI:99501
parameter_name,Others
mouse_life_stage,E15.5
pvalue,0.06681175
analysis_id,1zmf3837ztf21uw
gene_symbol,Fgb
