mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Dnajb3
parameter_name,Eye
gene_accession_id,MGI:1306822
pvalue,0.3779618
analysis_id,zae9o42ube394r0
parameter_id,M-G-P_013_001_001
