mouse_life_stage,Early adult
gene_accession_id,MGI:3046938
gene_symbol,Hrnr
mouse_strain,C57BL
pvalue,0.65356
parameter_id,IMPC_HEM_031_001
parameter_name,Lymphocyte differential count
analysis_id,24813my1567xlk0
