mouse_life_stage,Late adult
parameter_id,ESLIM_016_001_003
analysis_id,9k3qfxz5o7u5q4i
gene_accession_id,MGI:2446186
parameter_name,Haemoglobin
pvalue,0.1590108
gene_symbol,Lpgat1
mouse_strain,C57BL
