parameter_id,M-G-P_008_001_013
mouse_strain,C57BL
pvalue,0.5172824
gene_symbol,Zmynd8
analysis_id,d6k4xn7a74yx606
gene_accession_id,MGI:1918025
parameter_name,Startle Response
mouse_life_stage,Early adult
