mouse_life_stage,Late adult
parameter_name,KLRG1+ CD8+ T cells - % of CD8+
analysis_id,f45045v4u4f80x8
pvalue,0.7812645
mouse_strain,C57BL
gene_symbol,Slc30a4
parameter_id,MGP_IMM_017_001
gene_accession_id,MGI:1345282
