parameter_id,IMPC_EYE_092_001
gene_symbol,Tiprl
analysis_id,13999uy9dzm8qh7
parameter_name,Retina (combined)
pvalue,0.8458278
mouse_strain,C57BL
gene_accession_id,MGI:1915087
mouse_life_stage,E9.5
