mouse_life_stage,E9.5
parameter_name,Tremor
parameter_id,IMPC_CSD_030_001
analysis_id,fzf55392568jh1x
gene_accession_id,MGI:1913483
pvalue,0.8057846
mouse_strain,C57BL
gene_symbol,Dmap1
