parameter_id,MGP_MLN_064_001
analysis_id,2bpq05z307u5ura
mouse_strain,C57BL
parameter_name,Total CD4+ T cells - % of CD45+
gene_accession_id,MGI:99915
mouse_life_stage,Early adult
pvalue,0.1231089
gene_symbol,Lamb3
