mouse_life_stage,E12.5
gene_accession_id,MGI:1917810
parameter_name,Forelimb grip strength measurement mean
pvalue,0.8077171
mouse_strain,C57BL
analysis_id,5cvcut3221bmh59
parameter_id,IMPC_GRS_008_001
gene_symbol,Wars2
