parameter_id,IMPC_XRY_024_001
gene_accession_id,MGI:1913838
mouse_life_stage,Early adult
parameter_name,Femur
gene_symbol,Cmpk1
mouse_strain,C57BL
pvalue,0.3877158
analysis_id,3yrvh28a2494pp1
