pvalue,0.4826784
mouse_life_stage,Early adult
gene_symbol,Tnfsf10
analysis_id,7a6u2hl7811r0vi
mouse_strain,C57BL
parameter_name,Follicular B Cells (CD21/35+)
parameter_id,IMPC_IMM_067_001
gene_accession_id,MGI:107414
