mouse_strain,C57BL
pvalue,0.5019211
gene_accession_id,MGI:1920344
gene_symbol,Sgip1
parameter_name,Distance travelled - total
parameter_id,IMPC_OFD_020_001
analysis_id,410677n89b2r581
mouse_life_stage,Early adult
