parameter_id,ESLIM_005_001_702
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,uj1s71jw2k8x5g1
parameter_name,Lean/Body weight
pvalue,1.190574
gene_symbol,Dnajc8
gene_accession_id,MGI:1915848
