parameter_id,MGP_PBI_033_001
pvalue,0.2365152
mouse_strain,C57BL
analysis_id,f1i418pu2g379gi
parameter_name,CD8+ KLRG1+ alpha beta T cell number
gene_symbol,F2
gene_accession_id,MGI:88380
mouse_life_stage,Early adult
