parameter_id,JAX_OFD_014_001
mouse_life_stage,Early adult
analysis_id,k9eni88aka0n9i9
gene_symbol,Mov10
mouse_strain,C57BL
pvalue,0.07309248
gene_accession_id,MGI:97054
parameter_name,Center distance travelled
