mouse_life_stage,Late adult
gene_accession_id,MGI:1336200
pvalue,0.234261
parameter_id,MGP_PBI_016_001
gene_symbol,Hpca
analysis_id,a518xsbnwtr5rl5
mouse_strain,C57BL
parameter_name,Monocyte percentage
