parameter_id,MGP_PBI_013_001
analysis_id,0656nz45t193xvl
parameter_name,CD8+ KLRG1+ alpha beta T cell percentage
pvalue,0.2850308
mouse_strain,C57BL
gene_accession_id,MGI:1345282
mouse_life_stage,Middle aged adult
gene_symbol,Slc30a4
