parameter_id,MGP_PBI_033_001
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Abo
pvalue,0.1659547
parameter_name,CD8+ KLRG1+ alpha beta T cell number
gene_accession_id,MGI:2135738
analysis_id,b5t6csh5i15082l
