parameter_id,IMPC_CBC_009_001
mouse_strain,C57BL
pvalue,0.528691
gene_symbol,Secisbp2l
parameter_name,Calcium
gene_accession_id,MGI:1917604
mouse_life_stage,Middle aged adult
analysis_id,cuwj7w7s228g805
