pvalue,0.760149
analysis_id,e1c2293ki651z06
gene_symbol,Ap5s1
mouse_strain,C57BL
parameter_id,JAXLA_HBD_001_001
gene_accession_id,MGI:1916846
parameter_name,Total holepokes
mouse_life_stage,Early adult
