parameter_id,IMPC_CSD_012_001
analysis_id,m52y2iah67df6s5
mouse_life_stage,Early adult
parameter_name,Coat - hair distribution - head
mouse_strain,C57BL
gene_symbol,Cntfr
pvalue,0.7681605
gene_accession_id,MGI:99605
