mouse_life_stage,Early adult
gene_symbol,Tiprl
pvalue,0.2458858
parameter_id,IMPC_ECG_003_001
mouse_strain,C57BL
analysis_id,3l49p05q681xcpn
parameter_name,CV
gene_accession_id,MGI:1915087
