parameter_id,IMPC_EYE_062_001
analysis_id,9v307auuq6p3c9f
mouse_strain,C57BL
gene_accession_id,MGI:106659
mouse_life_stage,Early adult
parameter_name,Right total retinal thickness
pvalue,0.4431565
gene_symbol,Sprr1b
