mouse_life_stage,E12.5
parameter_id,IMPC_CSD_033_001
gene_symbol,Dmap1
mouse_strain,C57BL
parameter_name,Gait
pvalue,0.7586359
gene_accession_id,MGI:1913483
analysis_id,n898enibzm90t5y
