parameter_id,IMPC_HEM_029_001
mouse_strain,C57BL
analysis_id,vd5ed7099493304
parameter_name,Neutrophil differential count
gene_accession_id,MGI:2444554
mouse_life_stage,E12.5
gene_symbol,Mapkap1
pvalue,0.3619797
