parameter_id,MGP_MLN_064_001
gene_symbol,Nanp
pvalue,0.1424658
mouse_strain,C57BL
analysis_id,zb72vi757548629
mouse_life_stage,E18.5
parameter_name,Total CD4+ T cells - % of CD45+
gene_accession_id,MGI:1914561
