parameter_id,ESLIM_007_001_011
parameter_name,Centre resting time
pvalue,0.2044673
analysis_id,h427ec6xc0n6g79
mouse_life_stage,E9.5
mouse_strain,C57BL
gene_accession_id,MGI:1917810
gene_symbol,Wars2
