parameter_id,IMPC_IMM_051_001
gene_symbol,Exd1
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,5y8313nyu1vmk59
gene_accession_id,MGI:3045306
parameter_name,Monocytes
pvalue,0.8654058
