parameter_id,ESLIM_008_001_013
analysis_id,17fzxe95n7ux5ix
mouse_life_stage,Early adult
parameter_name,Startle response
pvalue,0.7893954
gene_accession_id,MGI:1914672
gene_symbol,Dhdds
mouse_strain,C57BL
