parameter_id,MGP_MLN_064_001
gene_accession_id,MGI:1925049
gene_symbol,Sla2
mouse_life_stage,Early adult
pvalue,0.2681893
mouse_strain,C57BL
analysis_id,69vghazzfyge545
parameter_name,Total CD4+ T cells - % of CD45+
