gene_accession_id,MGI:1921688
gene_symbol,Clvs1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_MLN_063_001
pvalue,0.4869272
parameter_name,Total ab T cells - % of CD45+
analysis_id,05b742a5gj7p227
