mouse_life_stage,Early adult
parameter_name,DN CD44+CD62L- NKT cells
analysis_id,772v1798933c317
mouse_strain,C57BL
pvalue,0.4881807
gene_symbol,Toporsl
gene_accession_id,MGI:1915524
parameter_id,IMPC_IMM_046_001
