parameter_name,UIBC (unsaturated iron binding capacity)
gene_accession_id,MGI:109384
parameter_id,IMPC_CBC_024_001
gene_symbol,Atf3
analysis_id,jyig6tr6sef1n9c
mouse_strain,C57BL
mouse_life_stage,Early adult
pvalue,0.3532802
