parameter_id,MGP_MLN_015_001
gene_accession_id,MGI:1917604
pvalue,0.556265
mouse_life_stage,Late adult
parameter_name,Naive CD8+ T cells - % of CD8+
analysis_id,2l8o0yq8e912h42
mouse_strain,C57BL
gene_symbol,Secisbp2l
