mouse_life_stage,Late adult
parameter_name,Body Weight
gene_accession_id,MGI:1917604
mouse_strain,C57BL
pvalue,0.6193069
parameter_id,M-G-P_020_001_001
gene_symbol,Secisbp2l
analysis_id,6t5l946n6x5dfk2
