parameter_id,IMPC_IMM_006_001
analysis_id,n9lacn8a4f96d71
parameter_name,Others
gene_symbol,Cds2
mouse_strain,129SV
mouse_life_stage,Early adult
pvalue,0.4348389
gene_accession_id,MGI:1332236
